GEOID,median_income,family_hh,total_hh,pct_bachelors,pct_vacant,pct_white
42101037800,63772,283,1157,40.02123142250531,7.365892714171337,78.7661406025825
42101037900,81528,1302,2265,43.984674329501914,12.851096575606002,91.69060320065654
42101038000,57386,585,793,20.516214427531438,10.597519729425029,58.873456790123456
42101038100,39939,199,317,16.195856873822976,9.428571428571429,54.97896213183731
42101038200,44164,414,1221,15.905511811023622,13.771186440677965,58.9041095890411
42101038301,32337,466,743,13.875598086124402,11.017964071856287,8.27765404602821
42101038400,116250,730,1012,54.77772100153296,1.937984496124031,73.64433811802233
42101038500,124324,461,924,80.1328903654485,6.192893401015229,84.42796610169492
42101038600,180000,445,582,88.43537414965986,4.433497536945813,72.34468937875752
42101038700,124792,490,850,80.66429418742587,3.6281179138321997,78.88707037643208
42101038800,113343,960,1869,71.55658811815466,8.695652173913043,62.139814582811326
42101038900,66705,702,1310,29.631181894383907,3.7472446730345332,8.29990743597655
42101039001,41296,995,1310,13.828740157480315,3.321033210332103,3.0710659898477157
42101039002,64733,1381,1742,26.885356780520798,5.990286022665947,23.20862396956246
42101039100,24963,659,1103,8.996088657105606,10.17915309446254,0.5401234567901234
42101980001,NA,0,0,NA,100,NA
42101980002,NA,0,0,NA,NA,NA
42101980003,NA,0,0,NA,NA,NA
42101980100,108889,58,66,53.54330708661417,0,95.31772575250837
42101980200,NA,13,13,27.642276422764226,0,62.37373737373738
42101980300,NA,0,0,NA,NA,NA
42101980400,NA,0,0,NA,NA,NA
42101980500,NA,0,0,NA,NA,NA
42101980600,NA,0,0,NA,NA,NA
42101980701,NA,0,0,NA,NA,NA
42101980702,NA,0,0,NA,NA,NA
42101980800,NA,0,0,NA,NA,NA
42101980901,NA,0,0,NA,NA,NA
42101980902,NA,0,0,NA,NA,NA
42101980903,NA,0,0,NA,NA,NA
42101980904,NA,0,0,NA,NA,NA
42101980905,NA,0,0,NA,NA,NA
42101980906,NA,0,0,NA,NA,NA
42101989100,NA,0,0,2.4242424242424243,NA,10.080645161290322
42101989200,NA,0,0,NA,NA,NA
42101989300,NA,0,0,1.5037593984962405,NA,22.5
